CASENUM,VEH_NO,PER_NO,REGION,STRATUM,PJ,PSU,PSUSTRAT,NMIMPAIR,WEIGHT
201514104083,0,1,1,3,2,6,1,99,11.05
201514104087,0,1,1,3,11,6,1,99,8.941356
201514104124,0,1,1,3,7,6,1,0,10.975026
201514104177,0,1,1,4,11,6,1,0,223.5339
201514104194,0,1,1,3,14,6,1,99,11.62076
201514104196,0,1,1,3,14,6,1,0,11.62076
201514104222,0,1,1,3,26,6,1,0,20.242467
201514104248,0,1,1,3,1,6,1,0,11.05
201514104254,0,1,1,3,11,6,1,0,8.941356
201514104258,0,1,1,3,11,6,1,0,8.941356
201514104333,0,1,1,3,20,6,1,0,14.820011
201514104334,0,1,1,3,20,6,1,0,14.820011
201514104363,0,1,1,3,26,6,1,0,20.242467
201514104413,0,1,1,3,11,6,1,0,8.941356
201514104449,0,1,1,3,7,6,1,0,10.975026
201514104465,0,1,1,3,5,6,1,98,10.908946
201514104471,0,1,1,3,26,6,1,0,20.242467
201514104472,0,1,1,2,26,6,1,0,40.484934
201514104498,0,1,1,3,4,6,1,0,11.492
201514104554,0,1,1,3,20,6,1,0,14.820011
201514104567,0,1,1,3,7,6,1,99,10.975026
201514104582,0,1,1,3,26,6,1,0,20.242467
201514104585,0,1,1,4,26,6,1,0,222.667137
201514104622,0,1,1,3,2,6,1,0,11.05
201514104629,0,1,1,3,11,6,1,99,8.941356
201514104630,0,1,1,3,11,6,1,98,8.941356
201514104632,0,1,1,3,11,6,1,0,8.941356
201514104638,0,1,1,3,1,6,1,0,11.05
201514104661,0,1,1,3,14,6,1,98,11.62076
201514104672,0,1,1,3,14,6,1,99,11.62076
201514104689,0,1,1,3,7,6,1,0,10.975026
201514104714,0,1,1,3,26,6,1,9,20.242467
201514104716,0,1,1,2,26,6,1,0,40.484934
201514104722,0,1,1,3,26,6,1,0,20.242467
201514104729,0,1,1,3,4,6,1,0,11.492
201514104752,0,1,1,3,11,6,1,99,8.941356
201514104756,0,1,1,3,11,6,1,98,8.941356
201514104757,0,1,1,3,11,6,1,0,8.941356
201514104758,0,1,1,4,11,6,1,9,223.5339
201514104785,0,1,1,3,20,6,1,0,14.820011
201514104808,0,1,1,3,5,6,1,0,10.908946
201514104863,0,1,1,3,2,6,1,0,11.05
201514104889,0,1,1,3,14,6,1,0,11.62076
201514104949,0,1,1,3,1,6,1,0,11.05
201514104960,0,1,1,3,14,6,1,99,11.62076
201514104961,0,1,1,3,14,6,1,99,11.62076
201514105029,0,1,1,3,2,6,1,0,11.05
201514105065,0,1,1,3,14,6,1,99,11.62076
201514105075,0,1,1,3,14,6,1,99,11.62076
201514105097,0,1,1,3,7,6,1,0,10.975026
201514105097,0,2,1,3,7,6,1,0,10.975026
201514105116,0,1,1,3,26,6,1,9,20.242467
201514701299,0,1,2,4,1,13,6,0,233.8002
201514701381,0,1,2,3,1,13,6,0,38.9667
201514701406,0,1,2,3,3,13,6,98,38.9667
201514701913,0,1,2,4,1,13,6,98,233.8002
201514702219,0,1,2,3,1,13,6,98,38.9667
201514702371,0,1,2,3,1,13,6,0,38.9667
201514702554,0,1,2,4,5,13,6,99,233.8002
201514702599,0,1,2,3,6,13,6,0,38.9667
201514702934,0,1,2,3,1,13,6,98,38.9667
201514702956,0,1,2,3,1,13,6,0,38.9667
201514702968,0,1,2,3,2,13,6,0,38.9667
201514703007,0,1,2,3,1,13,6,0,38.9667
201514703013,0,1,2,3,1,13,6,0,38.9667
201514703077,0,1,2,3,1,13,6,99,38.9667
201514703078,0,1,2,3,1,13,6,0,38.9667
201514703113,0,1,2,3,2,13,6,0,38.9667
201514703139,0,1,2,3,1,13,6,9,38.9667
201514703198,0,1,2,3,4,13,6,0,38.9667
201514703318,0,1,2,3,2,13,6,0,38.9667
201514703354,0,1,2,3,1,13,6,0,38.9667
201514703393,0,1,2,3,6,13,6,0,38.9667
201514703397,0,1,2,3,6,13,6,98,38.9667
201514703455,0,1,2,4,2,13,6,98,233.8002
201514703478,0,1,2,3,6,13,6,99,38.9667
201514703514,0,1,2,3,6,13,6,98,38.9667
201514703645,0,1,2,3,1,13,6,0,38.9667
201514703683,0,1,2,3,1,13,6,0,38.9667
201514703741,0,1,2,3,6,13,6,0,38.9667
201514703745,0,1,2,3,4,13,6,99,38.9667
201514703756,0,1,2,3,1,13,6,0,38.9667
201514703799,0,1,2,3,6,13,6,98,38.9667
201514703828,0,1,2,3,1,13,6,98,38.9667
201514703869,0,1,2,3,1,13,6,0,38.9667
201514704057,0,1,2,3,1,13,6,0,38.9667
201514704060,0,1,2,3,1,13,6,99,38.9667
201514704089,0,1,2,3,6,13,6,0,38.9667
201514704132,0,1,2,3,1,13,6,0,38.9667
201514704185,0,1,2,3,3,13,6,0,38.9667
201514704225,0,1,2,3,1,13,6,0,38.9667
201514704233,0,1,2,3,1,13,6,0,38.9667
201514704233,0,2,2,3,1,13,6,0,38.9667
201514704571,0,1,2,4,1,13,6,0,233.8002
201514704705,0,1,2,3,6,13,6,98,38.9667
201514704819,0,1,2,3,1,13,6,98,38.9667
201514704829,0,1,2,3,5,13,6,0,38.9667
201514704968,0,1,2,4,3,13,6,0,233.8002
201514705087,0,1,2,3,1,13,6,98,38.9667
201514705147,0,1,2,3,5,13,6,98,38.9667
201515483692,0,1,3,3,1,41,7,98,10.0268
201515483824,0,1,3,3,1,41,7,99,10.0268
201515483845,0,1,3,3,1,41,7,98,10.0268
201515483868,0,1,3,3,1,41,7,98,10.0268
201515483952,0,1,3,3,1,41,7,98,10.0268
201515484099,0,1,3,3,1,41,7,98,10.0268
201515484136,0,1,3,3,1,41,7,98,10.0268
201515484147,0,1,3,4,1,41,7,98,220.5896
201515484183,0,1,3,3,1,41,7,98,10.0268
201515484200,0,1,3,3,1,41,7,98,10.0268
201515484209,0,1,3,3,1,41,7,98,10.0268
201515484260,0,1,3,3,1,41,7,98,10.0268
201515484308,0,1,3,3,1,41,7,98,10.0268
201515484332,0,1,3,3,1,41,7,98,10.0268
201515484336,0,1,3,3,1,41,7,98,10.0268
201515484360,0,1,3,3,1,41,7,98,10.0268
201515484364,0,1,3,3,1,41,7,98,10.0268
201515484410,0,1,3,3,2,41,7,98,10.0268
201515484436,0,1,3,3,1,41,7,0,10.0268
201515484536,0,1,3,3,1,41,7,0,10.0268
201515484554,0,1,3,3,1,41,7,98,10.0268
201515484586,0,1,3,3,1,41,7,98,10.0268
201515484700,0,1,3,3,1,41,7,98,10.0268
201515484761,0,1,3,3,1,41,7,98,10.0268
201515484766,0,1,3,3,1,41,7,98,10.0268
201515484820,0,1,3,3,1,41,7,98,10.0268
201515484875,0,1,3,3,1,41,7,98,10.0268
201515484896,0,1,3,3,1,41,7,98,10.0268
201515484980,0,1,3,3,1,41,7,98,10.0268
201515485060,0,1,3,3,1,41,7,98,10.0268
201515485093,0,1,3,3,3,41,7,98,10.0268
201515485129,0,1,3,4,1,41,7,98,220.5896
201515485167,0,1,3,3,1,41,7,98,10.0268
201515485180,0,1,3,3,1,41,7,98,10.0268
201515485180,0,2,3,3,1,41,7,98,10.0268
201515485181,0,1,3,3,1,41,7,0,10.0268
201515485214,0,1,3,3,1,41,7,98,10.0268
201515485215,0,1,3,3,1,41,7,0,10.0268
201515485215,0,2,3,3,1,41,7,98,10.0268
201515485217,0,1,3,3,1,41,7,98,10.0268
201515485245,0,1,3,3,1,41,7,0,10.0268
201515485262,0,1,3,3,1,41,7,99,10.0268
201515485265,0,1,3,3,1,41,7,98,10.0268
201515485272,0,1,3,3,1,41,7,0,10.0268
201515485301,0,1,3,3,1,41,7,98,10.0268
201515485393,0,1,3,3,1,41,7,98,10.0268
201515485566,0,1,3,3,1,41,7,0,10.0268
201515485577,0,1,3,3,1,41,7,98,10.0268
201515485578,0,1,3,3,1,41,7,0,10.0268
201515485579,0,1,3,3,1,41,7,98,10.0268
201515485579,0,2,3,3,1,41,7,98,10.0268
201515485647,0,1,3,3,1,41,7,98,10.0268
201515485943,0,1,3,3,1,41,7,98,10.0268
201515485955,0,1,3,4,1,41,7,98,220.5896
201515486016,0,1,3,3,2,41,7,98,10.0268
201515486074,0,1,3,3,2,41,7,98,10.0268
201515486114,0,1,3,3,2,41,7,98,10.0268
201515486115,0,1,3,3,2,41,7,98,10.0268
201515486150,0,1,3,3,1,41,7,98,10.0268
201515486171,0,1,3,3,1,41,7,98,10.0268
201515486205,0,1,3,3,1,41,7,98,10.0268
201515486205,0,2,3,3,1,41,7,98,10.0268
201515486461,0,1,3,3,1,41,7,98,10.0268
201515486501,0,1,3,3,2,41,7,98,10.0268
201515486545,0,1,3,3,2,41,7,98,10.0268
201515486546,0,1,3,3,1,41,7,98,10.0268
201515486564,0,1,3,3,1,41,7,0,10.0268
201515486567,0,1,3,3,1,41,7,98,10.0268
201515486677,0,1,3,3,1,41,7,98,10.0268
201515486679,0,1,3,3,1,41,7,98,10.0268
201515486733,0,1,3,3,2,41,7,98,10.0268
201515486743,0,1,3,3,2,41,7,98,10.0268
201515486832,0,1,3,4,1,41,7,0,220.5896
201515486877,0,1,3,3,1,41,7,98,10.0268
201515486922,0,1,3,3,2,41,7,0,10.0268
201515486922,0,2,3,3,2,41,7,98,10.0268
201515486978,0,1,3,3,1,41,7,98,10.0268
201515487081,0,1,3,3,2,41,7,98,10.0268
201515487146,0,1,3,3,1,41,7,98,10.0268
201515487347,0,1,3,3,1,41,7,98,10.0268
201515487361,0,1,3,3,2,41,7,98,10.0268
201515487547,0,1,3,3,1,41,7,98,10.0268
201515487697,0,1,3,3,1,41,7,8,10.0268
201515487820,0,1,3,3,1,41,7,98,10.0268
201515487871,0,1,3,3,3,41,7,98,10.0268
201515488043,0,1,3,3,1,41,7,98,10.0268
201515488117,0,1,3,1,1,41,7,98,10.0268
201515488180,0,1,3,3,2,41,7,98,10.0268
201515488957,0,1,3,3,1,41,7,98,10.0268
201515489006,0,1,3,3,1,41,7,98,10.0268
201515489013,0,1,3,3,1,41,7,98,10.0268
201515489042,0,1,3,3,1,41,7,9,10.0268
201515489060,0,1,3,3,1,41,7,98,10.0268
201515489109,0,1,3,3,1,41,7,98,10.0268
201515489111,0,1,3,4,1,41,7,98,220.5896
201515489327,0,1,3,3,1,41,7,98,10.0268
201515489352,0,1,3,3,1,41,7,98,10.0268
201515489412,0,1,3,3,2,41,7,98,10.0268
201515489466,0,1,3,3,2,41,7,98,10.0268
201515489552,0,1,3,3,1,41,7,7,10.0268
201515489602,0,1,3,3,1,41,7,98,10.0268
201515489620,0,1,3,3,1,41,7,98,10.0268
201515489643,0,1,3,4,1,41,7,98,220.5896
201515489682,0,1,3,3,2,41,7,9,10.0268
201515489771,0,1,3,3,1,41,7,98,10.0268
201515489774,0,1,3,3,1,41,7,98,10.0268
201515489803,0,1,3,3,1,41,7,98,10.0268
201515489883,0,1,3,3,1,41,7,98,10.0268
201515489887,0,1,3,3,1,41,7,98,10.0268
201515489976,0,1,3,3,1,41,7,98,10.0268
201515489977,0,1,3,3,1,41,7,98,10.0268
201515489984,0,1,3,3,2,41,7,98,10.0268
201515490092,0,1,3,3,1,41,7,98,10.0268
201515490174,0,1,3,3,2,41,7,6,10.0268
201515490357,0,1,3,3,2,41,7,98,10.0268
201515490372,0,1,3,3,2,41,7,98,10.0268
201515490395,0,1,3,3,2,41,7,98,10.0268
201515490466,0,1,3,3,1,41,7,98,10.0268
201515490507,0,1,3,3,1,41,7,98,10.0268
201515490509,0,1,3,3,1,41,7,98,10.0268
201515490509,0,2,3,3,1,41,7,98,10.0268
201515490552,0,1,3,3,1,41,7,98,10.0268
201515490558,0,1,3,3,1,41,7,98,10.0268
201515490582,0,1,3,3,1,41,7,0,10.0268
201515490659,0,1,3,3,2,41,7,98,10.0268
201515490687,0,1,3,3,1,41,7,98,10.0268
201515490694,0,1,3,3,1,41,7,98,10.0268
201515490716,0,1,3,3,1,41,7,98,10.0268
201515490718,0,1,3,3,1,41,7,0,10.0268
201515490719,0,1,3,3,1,41,7,98,10.0268
201515490758,0,1,3,3,1,41,7,98,10.0268
201515490781,0,1,3,3,1,41,7,98,10.0268
201515490855,0,1,3,3,1,41,7,98,10.0268
201515490887,0,1,3,3,1,41,7,98,10.0268
201515490928,0,1,3,3,1,41,7,98,10.0268
201515490951,0,1,3,3,2,41,7,98,10.0268
201515491001,0,1,3,3,1,41,7,98,10.0268
201515491097,0,1,3,3,1,41,7,98,10.0268
201515491143,0,1,3,3,1,41,7,98,10.0268
201515491145,0,1,3,3,1,41,7,98,10.0268
201515491147,0,1,3,3,1,41,7,98,10.0268
201515491168,0,1,3,3,2,41,7,98,10.0268
201515491174,0,1,3,3,1,41,7,98,10.0268
201515491174,0,2,3,3,1,41,7,98,10.0268
201515491304,0,1,3,3,1,41,7,98,10.0268
201515491328,0,1,3,3,1,41,7,98,10.0268
201515491362,0,1,3,3,1,41,7,98,10.0268
201515491362,0,2,3,3,1,41,7,98,10.0268
201515491402,0,1,3,3,1,41,7,98,10.0268
201515491413,0,1,3,3,1,41,7,98,10.0268
201515491427,0,1,3,3,1,41,7,9,10.0268
201515491458,0,1,3,3,1,41,7,98,10.0268
201515491468,0,1,3,3,1,41,7,98,10.0268
201515491473,0,1,3,3,1,41,7,98,10.0268
201515491480,0,1,3,3,1,41,7,98,10.0268
201515491613,0,1,3,3,2,41,7,98,10.0268
201516128963,0,1,3,3,1,43,9,0,12.2215
201516128963,0,2,3,3,1,43,9,0,12.2215
201516129097,0,1,3,3,1,43,9,0,12.2215
201516129527,0,1,3,3,1,43,9,0,12.2215
201516130485,0,1,3,2,3,43,9,0,48.886
201516131675,0,1,3,3,1,43,9,0,12.2215
201516132589,0,1,3,3,3,43,9,0,12.2215
201516132883,0,1,3,3,1,43,9,0,12.2215
201516133196,0,1,3,3,1,43,9,9,12.2215
201516134121,0,1,3,3,1,43,9,0,12.2215
201516134153,0,1,3,3,1,43,9,99,12.2215
201516135097,0,1,3,3,1,43,9,0,12.2215
201516135359,0,1,3,3,1,43,9,0,12.2215
201516135421,0,1,3,3,3,43,9,0,12.2215
201516135443,0,1,3,3,1,43,9,0,12.2215
201516135464,0,1,3,3,1,43,9,9,12.2215
201516135635,0,1,3,3,3,43,9,0,12.2215
201516136210,0,1,3,3,1,43,9,0,12.2215
201516136718,0,1,3,3,1,43,9,0,12.2215
201516137173,0,1,3,3,1,43,9,0,12.2215
201516137235,0,1,3,3,3,43,9,99,12.2215
201516137811,0,1,3,3,1,43,9,0,12.2215
201516138182,0,1,3,3,1,43,9,0,12.2215
201516138368,0,1,3,6,1,43,9,0,97.772
201516139215,0,1,3,3,1,43,9,99,12.2215
201516139235,0,1,3,3,3,43,9,0,12.2215
201516139290,0,1,3,3,10,43,9,99,57.347067
201516139294,0,1,3,3,10,43,9,0,57.347067
201516139604,0,1,3,3,1,43,9,9,12.2215
201516139918,0,1,3,3,1,43,9,0,12.2215
201516141419,0,1,3,3,1,43,9,0,12.2215
201516141612,0,1,3,3,3,43,9,0,12.2215
201516141739,0,1,3,3,1,43,9,99,12.2215
201516142389,0,1,3,3,1,43,9,0,12.2215
201516142394,0,1,3,3,1,43,9,0,12.2215
201516142411,0,1,3,3,1,43,9,9,12.2215
201516142480,0,1,3,3,2,43,9,0,12.2215
201516142549,0,1,3,3,3,43,9,0,12.2215
201516142854,0,1,3,3,1,43,9,9,12.2215
201516143227,0,1,3,3,3,43,9,9,12.2215
201516144001,0,1,3,3,1,43,9,9,12.2215
201516144553,0,1,3,3,3,43,9,0,12.2215
201516144887,0,1,3,3,1,43,9,10,12.2215
201516144910,0,1,3,4,3,43,9,0,219.987
201516146031,0,1,3,3,1,43,9,0,12.2215
201516146108,0,1,3,3,3,43,9,0,12.2215
201516146353,0,1,3,3,1,43,9,0,12.2215
201516146598,0,1,3,3,1,43,9,0,12.2215
201516147087,0,1,3,3,1,43,9,0,12.2215
201516147125,0,1,3,3,1,43,9,0,12.2215
201516147240,0,1,3,3,3,43,9,0,12.2215
201516147393,0,1,3,3,1,43,9,0,12.2215
201516147968,0,1,3,3,1,43,9,0,12.2215
201516148204,0,1,3,3,1,43,9,0,12.2215
201516148255,0,1,3,3,1,43,9,0,12.2215
201516148394,0,1,3,3,4,43,9,0,12.2215
201516148410,0,1,3,3,6,43,9,0,41.417319
201516148747,0,1,3,3,1,43,9,0,12.2215
201516149062,0,1,3,3,1,43,9,0,12.2215
201516149346,0,1,3,3,1,43,9,0,12.2215
201516149417,0,1,3,3,1,43,9,9,12.2215
201516149778,0,1,3,3,1,43,9,0,12.2215
201516521660,0,1,3,3,1,45,8,8,10.1062
201516521710,0,1,3,3,1,45,8,98,10.1062
201516522373,0,1,3,3,1,45,8,9,10.1062
201516522702,0,1,3,3,1,45,8,0,10.1062
201516523020,0,1,3,3,1,45,8,9,10.1062
201516523081,0,1,3,3,2,45,8,0,10.1062
201516523276,0,1,3,3,1,45,8,9,10.1062
201516523492,0,1,3,3,1,45,8,99,10.1062
201516523507,0,1,3,3,1,45,8,0,10.1062
201516523582,0,1,3,3,1,45,8,0,10.1062
201516523865,0,1,3,3,1,45,8,0,10.1062
201516524523,0,1,3,3,1,45,8,98,10.1062
201516524638,0,1,3,3,1,45,8,0,10.1062
201516524677,0,1,3,3,2,45,8,98,10.1062
201516525092,0,1,3,3,1,45,8,0,10.1062
201516525188,0,1,3,3,1,45,8,0,10.1062
201516525432,0,1,3,3,1,45,8,99,10.1062
201516525913,0,1,3,3,1,45,8,0,10.1062
201516525937,0,1,3,3,1,45,8,0,10.1062
201516526247,0,1,3,3,1,45,8,0,10.1062
201516526462,0,1,3,3,1,45,8,0,10.1062
201516526735,0,1,3,3,1,45,8,0,10.1062
201516526831,0,1,3,3,1,45,8,0,10.1062
201516527074,0,1,3,3,2,45,8,0,10.1062
201516527426,0,1,3,3,1,45,8,0,10.1062
201516527485,0,1,3,3,1,45,8,0,10.1062
201516527578,0,1,3,3,1,45,8,0,10.1062
201516527617,0,1,3,3,1,45,8,0,10.1062
201516527618,0,1,3,3,1,45,8,0,10.1062
201516527907,0,1,3,3,1,45,8,0,10.1062
201516528144,0,1,3,3,1,45,8,0,10.1062
201516528144,0,2,3,3,1,45,8,0,10.1062
201516528282,0,1,3,3,1,45,8,0,10.1062
201516528382,0,1,3,3,2,45,8,0,10.1062
201516528407,0,1,3,3,2,45,8,0,10.1062
201516528409,0,1,3,4,3,45,8,0,222.3364
201516528529,0,1,3,3,1,45,8,0,10.1062
201516528626,0,1,3,3,1,45,8,0,10.1062
201516528626,0,2,3,3,1,45,8,0,10.1062
201516528637,0,1,3,3,1,45,8,0,10.1062
201516528875,0,1,3,3,1,45,8,0,10.1062
201516528974,0,1,3,3,1,45,8,0,10.1062
201516529126,0,1,3,3,2,45,8,0,10.1062
201516529138,0,1,3,3,2,45,8,0,10.1062
201516529203,0,1,3,3,1,45,8,0,10.1062
201516529256,0,1,3,3,1,45,8,0,10.1062
201516529548,0,1,3,3,1,45,8,0,10.1062
201516529922,0,1,3,3,1,45,8,0,10.1062
201516529931,0,1,3,3,1,45,8,0,10.1062
201516529957,0,1,3,3,1,45,8,0,10.1062
201516530078,0,1,3,3,1,45,8,0,10.1062
201516530099,0,1,3,3,2,45,8,0,10.1062
201516530435,0,1,3,3,1,45,8,0,10.1062
201516530585,0,1,3,3,1,45,8,9,10.1062
201516530947,0,1,3,3,1,45,8,0,10.1062
201516530963,0,1,3,4,1,45,8,98,222.3364
201516531232,0,1,3,3,1,45,8,0,10.1062
201516531300,0,1,3,3,1,45,8,9,10.1062
201516531310,0,1,3,3,1,45,8,9,10.1062
201516531344,0,1,3,3,1,45,8,0,10.1062
201516531481,0,1,3,3,2,45,8,0,10.1062
201516531494,0,1,3,3,2,45,8,0,10.1062
201516531585,0,1,3,3,1,45,8,0,10.1062
201516531794,0,1,3,3,1,45,8,0,10.1062
201516531896,0,1,3,3,1,45,8,0,10.1062
201516532229,0,1,3,3,1,45,8,0,10.1062
201516532252,0,1,3,3,1,45,8,0,10.1062
201516532374,0,1,3,3,1,45,8,0,10.1062
201516532693,0,1,3,3,1,45,8,0,10.1062
201516533133,0,1,3,3,1,45,8,0,10.1062
201516533529,0,1,3,3,1,45,8,0,10.1062
201516533567,0,1,3,3,1,45,8,0,10.1062
201516533570,0,1,3,3,1,45,8,0,10.1062
201516533643,0,1,3,6,1,45,8,8,101.062
201516533741,0,1,3,3,1,45,8,0,10.1062
201516533966,0,1,3,3,1,45,8,0,10.1062
201516534083,0,1,3,3,3,45,8,0,10.1062
201516534322,0,1,3,3,1,45,8,0,10.1062
201516534687,0,1,3,3,3,45,8,99,10.1062
201516534863,0,1,3,3,3,45,8,0,10.1062
201516534910,0,1,3,3,2,45,8,0,10.1062
201516535383,0,1,3,3,1,45,8,0,10.1062
201516535411,0,1,3,3,1,45,8,99,10.1062
201516535447,0,1,3,3,2,45,8,0,10.1062
201516535793,0,1,3,3,1,45,8,0,10.1062
201516535872,0,1,3,3,2,45,8,0,10.1062
201517200871,0,1,3,3,2,48,9,0,51.964
201517201284,0,1,3,3,4,48,9,0,51.964
201517201488,0,1,3,3,1,48,9,0,51.964
201517201514,0,1,3,3,1,48,9,0,51.964
201517201724,0,1,3,3,1,48,9,0,51.964
201517201734,0,1,3,3,1,48,9,0,51.964
201517201754,0,1,3,3,2,48,9,0,51.964
201517201771,0,1,3,3,2,48,9,0,51.964
201517201771,0,2,3,3,2,48,9,0,51.964
201517201811,0,1,3,3,4,48,9,0,51.964
201517201812,0,1,3,3,4,48,9,0,51.964
201517201988,0,1,3,3,3,48,9,9,51.964
201517202026,0,1,3,3,13,48,9,98,51.964
201517202158,0,1,3,3,4,48,9,0,51.964
201517202605,0,1,3,3,1,48,9,0,51.964
201517202770,0,1,3,3,1,48,9,0,51.964
201517202932,0,1,3,3,4,48,9,0,51.964
201517203486,0,1,3,3,1,48,9,0,51.964
201517203552,0,1,3,5,2,48,9,0,51.964
201517203567,0,1,3,5,3,48,9,98,51.964
201517203567,0,2,3,5,3,48,9,0,51.964
201517203945,0,1,3,3,13,48,9,99,51.964
201517204216,0,1,3,3,2,48,9,99,51.964
201517295611,0,1,3,3,4,48,9,0,51.964
201517296016,0,1,3,4,1,48,9,0,207.856
201517296624,0,1,3,3,1,48,9,0,51.964
201517296852,0,1,3,3,1,48,9,0,51.964
201517296864,0,1,3,3,1,48,9,0,51.964
201517297424,0,1,3,6,2,48,9,99,103.928
201517297745,0,1,3,6,2,48,9,98,103.928
201517297745,0,2,3,6,2,48,9,98,103.928
201517298804,0,1,3,3,2,48,9,9,51.964
201517298811,0,1,3,3,2,48,9,0,51.964
201517299259,0,1,3,3,3,48,9,9,51.964
201517299920,0,1,3,3,1,48,9,9,51.964
201517612722,0,1,3,3,1,49,7,0,10.4276
201517613164,0,1,3,3,1,49,7,0,10.4276
201517613196,0,1,3,5,1,49,7,0,62.5656
201517613196,0,2,3,5,1,49,7,0,62.5656
201517613657,0,1,3,3,3,49,7,0,13.0345
201517614247,0,1,3,3,1,49,7,0,10.4276
201517614359,0,1,3,3,1,49,7,0,10.4276
201517614523,0,1,3,3,1,49,7,0,10.4276
201517614838,0,1,3,3,1,49,7,99,10.4276
201517615069,0,1,3,3,1,49,7,99,10.4276
201517615464,0,1,3,5,1,49,7,0,62.5656
201517615466,0,1,3,3,1,49,7,0,10.4276
201517615597,0,1,3,3,1,49,7,0,10.4276
201517616146,0,1,3,3,1,49,7,0,10.4276
201517616211,0,1,3,3,1,49,7,0,10.4276
201517616374,0,1,3,3,1,49,7,0,10.4276
201517616829,0,1,3,3,1,49,7,0,10.4276
201517616831,0,1,3,3,1,49,7,99,10.4276
201517616903,0,1,3,3,1,49,7,0,10.4276
201517617015,0,1,3,3,1,49,7,0,10.4276
201517617124,0,1,3,3,1,49,7,9,10.4276
201517617228,0,1,3,3,1,49,7,0,10.4276
201517617296,0,1,3,3,1,49,7,0,10.4276
201517617560,0,1,3,3,1,49,7,0,10.4276
201517617613,0,1,3,3,1,49,7,0,10.4276
201517617711,0,1,3,3,1,49,7,0,10.4276
201517617843,0,1,3,3,1,49,7,0,10.4276
201517617880,0,1,3,3,1,49,7,0,10.4276
201517618745,0,1,3,3,1,49,7,0,10.4276
201517619267,0,1,3,3,2,49,7,99,13.0345
201517619660,0,1,3,3,1,49,7,0,10.4276
201517620197,0,1,3,3,1,49,7,2,10.4276
201517620378,0,1,3,3,1,49,7,0,10.4276
201517620394,0,1,3,3,1,49,7,0,10.4276
201517620457,0,1,3,3,1,49,7,0,10.4276
201517620557,0,1,3,3,1,49,7,0,10.4276
201517620560,0,1,3,3,1,49,7,0,10.4276
201517620562,0,1,3,3,1,49,7,9,10.4276
201517620633,0,1,3,3,1,49,7,0,10.4276
201517621809,0,1,3,3,1,49,7,0,10.4276
201517621908,0,1,3,3,1,49,7,0,10.4276
201517622454,0,1,3,3,1,49,7,0,10.4276
201517622526,0,1,3,3,1,49,7,0,10.4276
201517622531,0,1,3,3,1,49,7,0,10.4276
201517622748,0,1,3,3,1,49,7,0,10.4276
201517622781,0,1,3,3,1,49,7,0,10.4276
201517622985,0,1,3,3,1,49,7,0,10.4276
201517623186,0,1,3,3,1,49,7,0,10.4276
201517623344,0,1,3,3,1,49,7,0,10.4276
201517623488,0,1,3,3,1,49,7,0,10.4276
201517623644,0,1,3,3,1,49,7,0,10.4276
201517623709,0,1,3,3,1,49,7,0,10.4276
201517623774,0,1,3,3,3,49,7,0,13.0345
201517623875,0,1,3,3,1,49,7,9,10.4276
201517623877,0,1,3,3,1,49,7,0,10.4276
201517624318,0,1,3,3,1,49,7,0,10.4276
201517624453,0,1,3,3,1,49,7,0,10.4276
201517624560,0,1,3,3,1,49,7,0,10.4276
201517624572,0,1,3,3,1,49,7,0,10.4276
201517624718,0,1,3,3,1,49,7,0,10.4276
201517624874,0,1,3,3,1,49,7,0,10.4276
201517624893,0,1,3,3,1,49,7,0,10.4276
201517624930,0,1,3,3,1,49,7,0,10.4276
201517625105,0,1,3,3,1,49,7,0,10.4276
201517625375,0,1,3,3,1,49,7,0,10.4276
201517625436,0,1,3,3,1,49,7,0,10.4276
201517625498,0,1,3,3,1,49,7,0,10.4276
201517625556,0,1,3,3,1,49,7,0,10.4276
201517625590,0,1,3,3,1,49,7,98,10.4276
201517625595,0,1,3,3,1,49,7,0,10.4276
201517625601,0,1,3,3,1,49,7,0,10.4276
201517625676,0,1,3,3,1,49,7,0,10.4276
201517625686,0,1,3,3,1,49,7,0,10.4276
201517625802,0,1,3,3,1,49,7,0,10.4276
201517625906,0,1,3,3,1,49,7,0,10.4276
201517625936,0,1,3,3,1,49,7,0,10.4276
201517626456,0,1,3,3,1,49,7,0,10.4276
201517626755,0,1,3,3,1,49,7,0,10.4276
201517626806,0,1,3,3,1,49,7,0,10.4276
201517626806,0,2,3,3,1,49,7,0,10.4276
201517626868,0,1,3,3,1,49,7,0,10.4276
201517627400,0,1,3,3,1,49,7,9,10.4276
201517627403,0,1,3,3,1,49,7,0,10.4276
201517627666,0,1,3,3,3,49,7,0,13.0345
201517627961,0,1,3,3,1,49,7,0,10.4276
201517628209,0,1,3,3,3,49,7,0,13.0345
201517628275,0,1,3,3,1,49,7,0,10.4276
201517628534,0,1,3,3,1,49,7,9,10.4276
201517628627,0,1,3,3,1,49,7,0,10.4276
201517629015,0,1,3,3,1,49,7,0,10.4276
201517629054,0,1,3,3,1,49,7,0,10.4276
201517629130,0,1,3,3,1,49,7,0,10.4276
201517629534,0,1,3,3,1,49,7,98,10.4276
201517629626,0,1,3,3,1,49,7,0,10.4276
201517629681,0,1,3,3,1,49,7,0,10.4276
201517629837,0,1,3,3,1,49,7,9,10.4276
201517629839,0,1,3,3,1,49,7,0,10.4276
201517630015,0,1,3,3,1,49,7,9,10.4276
