CASENUM,VEH_NO,REGION,STRATUM,PJ,PSU,PSUSTRAT,MVIOLATN,WEIGHT
201528322249,1,3,4,1,51,9,37,358.44795
201528322249,1,3,4,1,51,9,72,358.44795
201528322249,2,3,4,1,51,9,0,358.44795
201528322252,1,3,6,1,51,9,0,119.48265
201528322252,2,3,6,1,51,9,0,119.48265
201528322253,1,3,6,1,51,9,61,119.48265
201528322253,2,3,6,1,51,9,0,119.48265
201528322256,1,3,4,1,51,9,0,358.44795
201528322256,2,3,4,1,51,9,0,358.44795
201528322257,1,3,6,1,51,9,0,119.48265
201528322257,2,3,6,1,51,9,37,119.48265
201528322258,1,3,6,1,51,9,46,119.48265
201528322258,2,3,6,1,51,9,0,119.48265
201528322260,1,3,6,1,51,9,0,119.48265
201528322260,2,3,6,1,51,9,0,119.48265
201528322262,1,3,4,1,51,9,46,358.44795
201528322262,2,3,4,1,51,9,0,358.44795
201528322264,1,3,6,1,51,9,11,119.48265
201528322265,1,3,6,1,51,9,11,119.48265
201528322266,1,3,6,1,51,9,31,119.48265
201528322266,2,3,6,1,51,9,0,119.48265
201528322268,1,3,6,1,51,9,23,119.48265
201528322268,2,3,6,1,51,9,0,119.48265
201528322269,1,3,4,1,51,9,0,358.44795
201528322269,2,3,4,1,51,9,0,358.44795
201528322271,1,3,6,1,51,9,72,119.48265
201528322271,1,3,6,1,51,9,98,119.48265
201528322271,2,3,6,1,51,9,58,119.48265
201528322274,1,3,4,1,51,9,0,358.44795
201528322274,2,3,4,1,51,9,0,358.44795
201528322274,3,3,4,1,51,9,31,358.44795
201528322277,1,3,6,1,51,9,37,119.48265
201528322277,1,3,6,1,51,9,72,119.48265
201528322277,2,3,6,1,51,9,0,119.48265
201528322279,1,3,4,1,51,9,0,358.44795
201528322279,2,3,4,1,51,9,0,358.44795
201528322282,1,3,3,1,51,9,0,119.48265
201528322282,2,3,3,1,51,9,37,119.48265
201528322283,1,3,6,1,51,9,37,119.48265
201528322283,2,3,6,1,51,9,0,119.48265
201528322284,1,3,4,1,51,9,0,358.44795
201528322284,2,3,4,1,51,9,0,358.44795
201528322287,1,3,4,1,51,9,0,358.44795
201528322288,1,3,5,1,51,9,0,119.48265
201528322292,1,3,4,1,51,9,0,358.44795
201528322292,2,3,4,1,51,9,46,358.44795
201528322293,1,3,6,1,51,9,0,119.48265
201528322296,1,3,4,1,51,9,0,358.44795
201528322296,2,3,4,1,51,9,0,358.44795
201528322297,1,3,6,1,51,9,0,119.48265
201528322300,1,3,6,1,51,9,0,119.48265
201528322300,2,3,6,1,51,9,0,119.48265
201528322302,1,3,1,1,51,9,71,119.48265
201528322302,2,3,1,1,51,9,46,119.48265
201528322303,1,3,4,1,51,9,31,358.44795
201528322303,2,3,4,1,51,9,0,358.44795
201528322304,1,3,6,1,51,9,0,119.48265
201528322304,2,3,6,1,51,9,31,119.48265
201528322306,1,3,2,1,51,9,46,119.48265
201528322306,2,3,2,1,51,9,0,119.48265
201528322308,1,3,4,1,51,9,0,358.44795
201528322312,1,3,4,1,51,9,0,358.44795
201528322312,2,3,4,1,51,9,0,358.44795
201528322315,1,3,6,1,51,9,0,119.48265
201528322315,2,3,6,1,51,9,0,119.48265
201528322316,1,3,4,1,51,9,0,358.44795
201528322316,2,3,4,1,51,9,0,358.44795
201528322320,1,3,4,1,51,9,0,358.44795
201528322323,1,3,4,1,51,9,0,358.44795
201528322323,2,3,4,1,51,9,0,358.44795
201528322324,1,3,6,1,51,9,37,119.48265
201528322324,2,3,6,1,51,9,0,119.48265
201528322327,1,3,4,1,51,9,72,358.44795
201528322327,2,3,4,1,51,9,98,358.44795
201528322340,1,3,4,1,51,9,0,358.44795
201528322340,2,3,4,1,51,9,11,358.44795
201528322341,1,3,6,1,51,9,0,119.48265
201528322344,1,3,4,1,51,9,0,358.44795
201528322344,2,3,4,1,51,9,46,358.44795
201528322345,1,3,6,1,51,9,0,119.48265
201528322345,2,3,6,1,51,9,46,119.48265
201528322345,2,3,6,1,51,9,72,119.48265
201528322345,2,3,6,1,51,9,76,119.48265
201528322348,1,3,6,1,51,9,0,119.48265
201528322348,2,3,6,1,51,9,31,119.48265
201528322348,2,3,6,1,51,9,72,119.48265
201528322349,1,3,5,1,51,9,72,119.48265
201528322349,2,3,5,1,51,9,31,119.48265
201528322350,1,3,5,1,51,9,46,119.48265
201528322350,2,3,5,1,51,9,0,119.48265
201528322352,1,3,4,1,51,9,0,358.44795
201528322352,2,3,4,1,51,9,46,358.44795
201528322354,1,3,2,1,51,9,0,119.48265
201528322354,2,3,2,1,51,9,58,119.48265
201528322356,1,3,4,1,51,9,0,358.44795
201528322356,2,3,4,1,51,9,0,358.44795
201528322358,1,3,6,1,51,9,0,119.48265
201528322359,1,3,6,1,51,9,0,119.48265
201528322359,2,3,6,1,51,9,23,119.48265
201528322361,1,3,4,1,51,9,0,358.44795
201528322361,2,3,4,1,51,9,0,358.44795
201528322363,1,3,6,1,51,9,0,119.48265
201528322363,2,3,6,1,51,9,0,119.48265
201528322365,1,3,4,1,51,9,61,358.44795
201528322365,1,3,4,1,51,9,72,358.44795
201528322365,2,3,4,1,51,9,0,358.44795
201528322368,1,3,5,1,51,9,46,119.48265
201528322368,2,3,5,1,51,9,0,119.48265
201528322370,1,3,4,1,51,9,0,358.44795
201528322370,2,3,4,1,51,9,0,358.44795
201528322374,1,3,6,1,51,9,46,119.48265
201528322374,1,3,6,1,51,9,72,119.48265
201528322374,2,3,6,1,51,9,72,119.48265
201528322375,1,3,4,1,51,9,0,358.44795
201528322375,2,3,4,1,51,9,58,358.44795
201528322379,1,3,4,1,51,9,0,358.44795
201528322379,2,3,4,1,51,9,31,358.44795
201528322381,1,3,3,1,51,9,0,119.48265
201528322381,2,3,3,1,51,9,0,119.48265
201528322383,1,3,3,1,51,9,46,119.48265
201528322383,2,3,3,1,51,9,0,119.48265
201528322384,1,3,4,1,51,9,0,358.44795
201528322389,1,3,4,1,51,9,0,358.44795
201528322389,2,3,4,1,51,9,0,358.44795
201528322392,1,3,6,1,51,9,58,119.48265
201528322392,2,3,6,1,51,9,0,119.48265
201528322393,1,3,6,1,51,9,46,119.48265
201528322393,2,3,6,1,51,9,0,119.48265
201528322394,1,3,6,1,51,9,0,119.48265
201528322394,2,3,6,1,51,9,0,119.48265
201528322395,1,3,4,1,51,9,0,358.44795
201528322395,2,3,4,1,51,9,0,358.44795
201528322398,1,3,4,1,51,9,0,358.44795
201528322400,1,3,6,1,51,9,46,119.48265
201528322400,1,3,6,1,51,9,72,119.48265
201528322400,2,3,6,1,51,9,0,119.48265
201528322400,3,3,6,1,51,9,0,119.48265
201528322400,4,3,6,1,51,9,0,119.48265
201528322401,1,3,5,1,51,9,0,119.48265
201528322401,2,3,5,1,51,9,46,119.48265
201528322403,1,3,4,1,51,9,46,358.44795
201528322403,2,3,4,1,51,9,0,358.44795
201528322406,1,3,4,1,51,9,0,358.44795
201528322406,2,3,4,1,51,9,0,358.44795
201528322409,1,3,4,1,51,9,0,358.44795
201528322409,2,3,4,1,51,9,46,358.44795
201528322410,1,3,6,1,51,9,0,119.48265
201528322410,2,3,6,1,51,9,0,119.48265
201528322413,1,3,4,1,51,9,98,358.44795
201528322413,2,3,4,1,51,9,0,358.44795
201528322416,1,3,6,1,51,9,0,119.48265
201528322416,2,3,6,1,51,9,0,119.48265
201528322417,1,3,6,1,51,9,46,119.48265
201528322417,1,3,6,1,51,9,72,119.48265
201528322417,2,3,6,1,51,9,0,119.48265
201528322418,1,3,6,1,51,9,58,119.48265
201528322418,2,3,6,1,51,9,0,119.48265
201528322419,1,3,6,1,51,9,0,119.48265
201528322419,2,3,6,1,51,9,0,119.48265
201528322420,1,3,5,1,51,9,31,119.48265
201528322420,1,3,5,1,51,9,72,119.48265
201528322420,2,3,5,1,51,9,72,119.48265
201528322421,1,3,4,1,51,9,23,358.44795
201528322421,2,3,4,1,51,9,0,358.44795
201528322423,1,3,1,1,51,9,23,119.48265
201528322425,1,3,6,1,51,9,0,119.48265
201528322425,2,3,6,1,51,9,0,119.48265
201528322426,1,3,4,1,51,9,46,358.44795
201528322426,2,3,4,1,51,9,0,358.44795
201528322429,1,3,4,1,51,9,0,358.44795
201528322429,2,3,4,1,51,9,0,358.44795
201528322430,1,3,6,1,51,9,0,119.48265
201528322430,2,3,6,1,51,9,0,119.48265
201528322441,1,3,5,1,51,9,31,119.48265
201528322441,2,3,5,1,51,9,0,119.48265
201528322443,1,3,4,1,51,9,0,358.44795
201528322444,1,3,6,1,51,9,74,119.48265
201528322444,1,3,6,1,51,9,76,119.48265
201528322444,2,3,6,1,51,9,0,119.48265
201528322447,1,3,4,1,51,9,7,358.44795
201528322447,1,3,4,1,51,9,11,358.44795
201528322450,1,3,4,1,51,9,0,358.44795
201528322450,2,3,4,1,51,9,98,358.44795
201528322454,1,3,6,1,51,9,0,119.48265
201528322454,2,3,6,1,51,9,58,119.48265
201528322454,3,3,6,1,51,9,58,119.48265
201528322454,3,3,6,1,51,9,72,119.48265
201528322454,3,3,6,1,51,9,76,119.48265
201528322454,4,3,6,1,51,9,58,119.48265
201528322454,4,3,6,1,51,9,72,119.48265
201528322455,1,3,2,1,51,9,0,119.48265
201528322455,2,3,2,1,51,9,46,119.48265
201528322456,1,3,4,1,51,9,0,358.44795
201528322459,1,3,6,1,51,9,76,119.48265
201528322459,2,3,6,1,51,9,46,119.48265
201528322460,1,3,4,1,51,9,0,358.44795
201528322460,2,3,4,1,51,9,0,358.44795
201528322462,1,3,6,1,51,9,11,119.48265
201528322464,1,3,4,1,51,9,0,358.44795
201528322464,2,3,4,1,51,9,11,358.44795
201528322464,2,3,4,1,51,9,76,358.44795
201528322467,1,3,4,1,51,9,0,358.44795
201528322467,2,3,4,1,51,9,58,358.44795
201528322467,2,3,4,1,51,9,72,358.44795
201528322467,2,3,4,1,51,9,76,358.44795
201528322470,1,3,6,1,51,9,46,119.48265
201528322470,2,3,6,1,51,9,0,119.48265
201528322471,1,3,6,1,51,9,46,119.48265
201528322471,2,3,6,1,51,9,0,119.48265
201528322472,1,3,4,1,51,9,0,358.44795
201528322472,2,3,4,1,51,9,0,358.44795
201528322476,1,3,6,1,51,9,98,119.48265
201528322476,2,3,6,1,51,9,0,119.48265
201528322477,1,3,6,1,51,9,0,119.48265
201528322477,2,3,6,1,51,9,0,119.48265
201528322478,1,3,5,1,51,9,0,119.48265
201528322479,1,3,4,1,51,9,0,358.44795
201528322479,2,3,4,1,51,9,0,358.44795
201528322480,1,3,6,1,51,9,0,119.48265
201528322480,2,3,6,1,51,9,0,119.48265
201528322483,1,3,6,1,51,9,0,119.48265
201528322485,1,3,4,1,51,9,0,358.44795
201528322489,1,3,6,1,51,9,0,119.48265
201528322489,2,3,6,1,51,9,0,119.48265
201528322489,3,3,6,1,51,9,0,119.48265
201528322489,4,3,6,1,51,9,98,119.48265
201528322490,1,3,4,1,51,9,46,358.44795
201528322490,2,3,4,1,51,9,0,358.44795
201528322493,1,3,4,1,51,9,61,358.44795
201528322493,2,3,4,1,51,9,0,358.44795
201528322495,1,3,6,1,51,9,0,119.48265
201528322495,2,3,6,1,51,9,37,119.48265
201528322495,2,3,6,1,51,9,76,119.48265
201528322497,1,3,6,1,51,9,11,119.48265
201528322497,1,3,6,1,51,9,92,119.48265
201528322498,1,3,4,1,51,9,0,358.44795
201528322498,2,3,4,1,51,9,46,358.44795
201528322501,1,3,6,1,51,9,0,119.48265
201528322501,2,3,6,1,51,9,11,119.48265
201528322501,2,3,6,1,51,9,69,119.48265
201528322501,2,3,6,1,51,9,72,119.48265
201528322502,1,3,3,1,51,9,0,119.48265
201528322503,1,3,6,1,51,9,46,119.48265
201528322503,2,3,6,1,51,9,0,119.48265
201528322504,1,3,4,1,51,9,0,358.44795
201528322504,2,3,4,1,51,9,0,358.44795
201528322506,1,3,5,1,51,9,0,119.48265
201528322506,2,3,5,1,51,9,98,119.48265
201528322507,1,3,6,1,51,9,5,119.48265
201528322509,1,3,4,1,51,9,0,358.44795
201528322509,2,3,4,1,51,9,46,358.44795
201528322512,1,3,4,1,51,9,0,358.44795
201528322512,2,3,4,1,51,9,98,358.44795
201528322515,1,3,6,1,51,9,0,119.48265
201528322515,2,3,6,1,51,9,58,119.48265
201528322516,1,3,4,1,51,9,0,358.44795
201528322516,2,3,4,1,51,9,0,358.44795
201528322519,1,3,4,1,51,9,0,358.44795
201528322519,2,3,4,1,51,9,0,358.44795
201528322520,1,3,6,1,51,9,0,119.48265
201528322520,2,3,6,1,51,9,46,119.48265
201528322521,1,3,6,1,51,9,0,119.48265
201528322524,1,3,6,1,51,9,0,119.48265
201528322524,2,3,6,1,51,9,58,119.48265
201528322524,2,3,6,1,51,9,76,119.48265
201528322525,1,3,5,1,51,9,0,119.48265
201528322525,2,3,5,1,51,9,0,119.48265
201528322526,1,3,4,1,51,9,0,358.44795
201528322526,2,3,4,1,51,9,0,358.44795
201528322561,1,3,4,1,51,9,0,358.44795
201528322561,2,3,4,1,51,9,98,358.44795
201528322565,1,3,4,1,51,9,0,358.44795
201528322565,2,3,4,1,51,9,46,358.44795
201528322568,1,3,4,1,51,9,0,358.44795
201528322568,2,3,4,1,51,9,0,358.44795
201528322570,1,3,6,1,51,9,69,119.48265
201528322573,1,3,5,1,51,9,0,119.48265
201528322573,2,3,5,1,51,9,46,119.48265
201528322575,1,3,4,1,51,9,0,358.44795
201528322575,2,3,4,1,51,9,46,358.44795
201528322578,1,3,5,1,51,9,0,119.48265
201528322578,2,3,5,1,51,9,0,119.48265
201528322580,1,3,4,1,51,9,37,358.44795
201528322580,2,3,4,1,51,9,0,358.44795
201528322581,1,3,3,1,51,9,0,119.48265
201528322583,1,3,6,1,51,9,0,119.48265
201528322583,2,3,6,1,51,9,46,119.48265
201528322585,1,3,4,1,51,9,0,358.44795
201528322585,2,3,4,1,51,9,0,358.44795
201528322586,1,3,6,1,51,9,0,119.48265
201528322586,2,3,6,1,51,9,46,119.48265
201528322590,1,3,4,1,51,9,0,358.44795
201528322591,1,3,6,1,51,9,0,119.48265
201528322591,2,3,6,1,51,9,46,119.48265
201528322592,1,3,6,1,51,9,69,119.48265
201528322594,1,3,6,1,51,9,0,119.48265
201528322594,2,3,6,1,51,9,0,119.48265
201528322596,1,3,6,1,51,9,0,119.48265
201528322596,2,3,6,1,51,9,46,119.48265
201528322597,1,3,4,1,51,9,42,358.44795
201528322597,2,3,4,1,51,9,0,358.44795
201528322599,1,3,6,1,51,9,0,119.48265
201528322599,2,3,6,1,51,9,98,119.48265
201528322601,1,3,4,1,51,9,0,358.44795
201528322601,2,3,4,1,51,9,0,358.44795
201528322602,1,3,6,1,51,9,0,119.48265
201528322602,2,3,6,1,51,9,0,119.48265
201528322605,1,3,4,1,51,9,0,358.44795
201528322605,2,3,4,1,51,9,61,358.44795
201528322608,1,3,4,1,51,9,69,358.44795
201528322608,1,3,4,1,51,9,76,358.44795
201528322609,1,3,6,1,51,9,0,119.48265
201528322609,2,3,6,1,51,9,46,119.48265
201528322609,2,3,6,1,51,9,72,119.48265
201528322610,1,3,6,1,51,9,0,119.48265
201528322610,2,3,6,1,51,9,39,119.48265
201528322613,1,3,6,1,51,9,0,119.48265
201528322613,2,3,6,1,51,9,7,119.48265
201528322613,2,3,6,1,51,9,72,119.48265
201528322614,1,3,6,1,51,9,0,119.48265
201528322614,2,3,6,1,51,9,46,119.48265
201528322617,1,3,5,1,51,9,0,119.48265
201528322617,2,3,5,1,51,9,0,119.48265
201528322618,1,3,4,1,51,9,0,358.44795
201528322621,1,3,4,1,51,9,58,358.44795
201528322621,2,3,4,1,51,9,0,358.44795
201528322624,1,3,5,1,51,9,0,119.48265
201528322624,2,3,5,1,51,9,46,119.48265
201528322625,1,3,4,1,51,9,0,358.44795
201528322625,2,3,4,1,51,9,46,358.44795
201528322628,1,3,2,1,51,9,0,119.48265
201528322628,2,3,2,1,51,9,58,119.48265
201528322630,1,3,4,1,51,9,0,358.44795
201528322630,2,3,4,1,51,9,98,358.44795
201528322631,1,3,5,1,51,9,0,119.48265
201528322631,2,3,5,1,51,9,98,119.48265
201528322632,1,3,5,1,51,9,0,119.48265
201528322632,2,3,5,1,51,9,46,119.48265
201528322635,1,3,4,1,51,9,0,358.44795
201528322635,2,3,4,1,51,9,46,358.44795
201528322638,1,3,6,1,51,9,0,119.48265
201528322638,2,3,6,1,51,9,46,119.48265
201528322639,1,3,4,1,51,9,0,358.44795
201528322639,2,3,4,1,51,9,61,358.44795
201528322639,2,3,4,1,51,9,72,358.44795
201528322646,1,3,2,1,51,9,0,119.48265
201528322647,1,3,4,1,51,9,0,358.44795
201528322647,2,3,4,1,51,9,39,358.44795
201528322648,1,3,6,1,51,9,0,119.48265
201528322648,2,3,6,1,51,9,0,119.48265
201528322651,1,3,6,1,51,9,0,119.48265
201528322653,1,3,6,1,51,9,11,119.48265
201528322653,1,3,6,1,51,9,15,119.48265
201528322653,1,3,6,1,51,9,46,119.48265
201528322653,1,3,6,1,51,9,71,119.48265
201528322653,1,3,6,1,51,9,92,119.48265
201528322653,2,3,6,1,51,9,0,119.48265
201528322654,1,3,6,1,51,9,46,119.48265
201528322654,2,3,6,1,51,9,0,119.48265
201528322655,1,3,4,1,51,9,0,358.44795
201528322658,1,3,4,1,51,9,0,358.44795
201528322658,2,3,4,1,51,9,0,358.44795
201528322659,1,3,6,1,51,9,23,119.48265
201528322663,1,3,6,1,51,9,0,119.48265
201528322663,2,3,6,1,51,9,46,119.48265
201528322664,1,3,4,1,51,9,37,358.44795
201528322664,1,3,4,1,51,9,74,358.44795
201528322664,2,3,4,1,51,9,0,358.44795
201528322667,1,3,4,1,51,9,0,358.44795
201528322667,2,3,4,1,51,9,0,358.44795
201528322670,1,3,4,1,51,9,0,358.44795
201528322670,2,3,4,1,51,9,58,358.44795
201528322672,1,3,1,1,51,9,46,119.48265
201528322672,2,3,1,1,51,9,0,119.48265
201528322674,1,3,4,1,51,9,0,358.44795
201528322674,2,3,4,1,51,9,98,358.44795
201528322676,1,3,6,1,51,9,39,119.48265
201528322676,1,3,6,1,51,9,72,119.48265
201528322676,2,3,6,1,51,9,0,119.48265
201528322677,1,3,6,1,51,9,0,119.48265
201528322677,2,3,6,1,51,9,0,119.48265
201528322679,1,3,3,1,51,9,58,119.48265
201528322679,2,3,3,1,51,9,72,119.48265
201528322679,2,3,3,1,51,9,76,119.48265
201528322679,2,3,3,1,51,9,83,119.48265
201528322681,1,3,4,1,51,9,0,358.44795
201528322681,2,3,4,1,51,9,58,358.44795
201528322684,1,3,4,1,51,9,0,358.44795
201528322684,2,3,4,1,51,9,0,358.44795
201528322687,1,3,6,1,51,9,58,119.48265
201528322687,2,3,6,1,51,9,72,119.48265
201528322687,3,3,6,1,51,9,0,119.48265
201528322688,1,3,4,1,51,9,0,358.44795
201528322688,2,3,4,1,51,9,0,358.44795
201528322689,1,3,2,1,51,9,0,119.48265
201528322689,2,3,2,1,51,9,86,119.48265
201528322691,1,3,5,3,51,9,71,119.48265
201528322691,1,3,5,3,51,9,98,119.48265
201528322691,2,3,5,3,51,9,0,119.48265
201528322691,3,3,5,3,51,9,0,119.48265
201528322692,1,3,5,3,51,9,98,119.48265
201528322692,2,3,5,3,51,9,0,119.48265
201528322692,3,3,5,3,51,9,0,119.48265
201528322693,1,3,5,3,51,9,98,119.48265
201528322693,2,3,5,3,51,9,0,119.48265
201528322701,1,3,5,1,51,9,0,119.48265
201528322701,2,3,5,1,51,9,31,119.48265
201528322703,1,3,6,1,51,9,0,119.48265
201528322704,1,3,4,1,51,9,0,358.44795
201528322704,2,3,4,1,51,9,98,358.44795
201528322707,1,3,4,1,51,9,0,358.44795
201528322707,2,3,4,1,51,9,58,358.44795
201528322711,1,3,5,1,51,9,0,119.48265
201528322711,2,3,5,1,51,9,0,119.48265
201528322712,1,3,6,1,51,9,0,119.48265
201528322712,2,3,6,1,51,9,62,119.48265
201528322713,1,3,4,1,51,9,0,358.44795
201528322713,2,3,4,1,51,9,76,358.44795
201528322713,2,3,4,1,51,9,98,358.44795
201528322716,1,3,4,1,51,9,0,358.44795
201528322716,2,3,4,1,51,9,0,358.44795
201528322719,1,3,4,1,51,9,58,358.44795
201528322719,2,3,4,1,51,9,0,358.44795
201528322722,1,3,4,1,51,9,0,358.44795
201528322722,2,3,4,1,51,9,0,358.44795
201528322725,1,3,3,1,51,9,0,119.48265
201528322726,1,3,4,1,51,9,0,358.44795
201528322726,2,3,4,1,51,9,46,358.44795
201528322729,1,3,4,1,51,9,0,358.44795
201528322733,1,3,6,1,51,9,0,119.48265
201528322733,2,3,6,1,51,9,98,119.48265
201528322734,2,3,4,1,51,9,99,358.44795
201528322737,1,3,4,1,51,9,23,358.44795
201528322739,1,3,6,1,51,9,0,119.48265
201528322739,2,3,6,1,51,9,0,119.48265
201528322739,3,3,6,1,51,9,11,119.48265
201528322741,1,3,1,1,51,9,69,119.48265
201528322741,1,3,1,1,51,9,71,119.48265
201528322742,1,3,4,1,51,9,0,358.44795
201528322742,2,3,4,1,51,9,0,358.44795
201528322744,1,3,6,1,51,9,0,119.48265
201528322744,2,3,6,1,51,9,0,119.48265
201528322745,1,3,5,1,51,9,0,119.48265
201528322745,2,3,5,1,51,9,46,119.48265
201528322746,1,3,3,1,51,9,0,119.48265
201528322746,2,3,3,1,51,9,95,119.48265
201528322749,1,3,4,1,51,9,0,358.44795
201528322749,2,3,4,1,51,9,76,358.44795
201528322750,1,3,6,1,51,9,0,119.48265
201528322750,2,3,6,1,51,9,11,119.48265
201528322750,2,3,6,1,51,9,69,119.48265
201528322753,1,3,4,1,51,9,0,358.44795
201528322753,2,3,4,1,51,9,72,358.44795
201528322753,2,3,4,1,51,9,98,358.44795
201528322756,1,3,4,1,51,9,76,358.44795
201528322756,2,3,4,1,51,9,0,358.44795
201528322758,1,3,6,1,51,9,0,119.48265
201528322758,2,3,6,1,51,9,58,119.48265
201528322759,1,3,6,1,51,9,0,119.48265
201528322759,2,3,6,1,51,9,46,119.48265
201528322761,1,3,4,1,51,9,0,358.44795
201528322764,1,3,5,1,51,9,0,119.48265
201528322764,2,3,5,1,51,9,69,119.48265
201528322764,2,3,5,1,51,9,74,119.48265
201528322765,1,3,5,1,51,9,23,119.48265
201528322766,1,3,6,1,51,9,0,119.48265
201528322766,2,3,6,1,51,9,58,119.48265
201528322766,2,3,6,1,51,9,72,119.48265
201528322767,1,3,4,1,51,9,0,358.44795
201528322767,2,3,4,1,51,9,0,358.44795
201528322770,1,3,4,1,51,9,0,358.44795
201528322770,2,3,4,1,51,9,46,358.44795
201528322781,1,3,4,1,51,9,46,358.44795
201528322781,2,3,4,1,51,9,0,358.44795
201528322797,1,3,5,1,51,9,0,119.48265
201528322797,2,3,5,1,51,9,0,119.48265
201528322798,1,3,4,1,51,9,42,358.44795
201528322798,2,3,4,1,51,9,0,358.44795
201528322801,1,3,4,1,51,9,0,358.44795
201528322801,2,3,4,1,51,9,71,358.44795
201528322802,1,3,6,1,51,9,11,119.48265
201528322802,1,3,6,1,51,9,23,119.48265
201528322802,1,3,6,1,51,9,98,119.48265
201528322803,1,3,6,1,51,9,0,119.48265
201528322803,2,3,6,1,51,9,58,119.48265
201528322803,2,3,6,1,51,9,71,119.48265
201528322804,1,3,6,1,51,9,0,119.48265
201528322804,2,3,6,1,51,9,0,119.48265
201528322807,1,3,4,1,51,9,0,358.44795
201528322807,2,3,4,1,51,9,0,358.44795
201528322808,1,3,6,1,51,9,0,119.48265
201528322808,2,3,6,1,51,9,46,119.48265
201528322809,1,3,6,1,51,9,0,119.48265
201528322809,2,3,6,1,51,9,58,119.48265
201528322810,1,3,6,1,51,9,0,119.48265
201528322810,2,3,6,1,51,9,58,119.48265
201528322813,1,3,3,1,51,9,0,119.48265
201528322814,1,3,4,1,51,9,0,358.44795
201528322814,2,3,4,1,51,9,46,358.44795
201528322816,1,3,6,1,51,9,0,119.48265
201528322816,2,3,6,1,51,9,58,119.48265
201528322818,1,3,4,1,51,9,0,358.44795
201528322818,2,3,4,1,51,9,31,358.44795
201528322819,1,3,2,1,51,9,42,119.48265
201528322821,1,3,5,1,51,9,62,119.48265
201528322821,1,3,5,1,51,9,72,119.48265
201528322822,1,3,5,1,51,9,61,119.48265
201528322822,2,3,5,1,51,9,0,119.48265
201528322824,1,3,6,1,51,9,0,119.48265
201528322824,2,3,6,1,51,9,0,119.48265
201528322826,1,3,6,1,51,9,0,119.48265
201528322826,2,3,6,1,51,9,46,119.48265
201528322827,1,3,6,1,51,9,0,119.48265
201528322827,2,3,6,1,51,9,46,119.48265
201528322828,1,3,4,1,51,9,0,358.44795
201528322828,2,3,4,1,51,9,31,358.44795
201528322829,1,3,6,1,51,9,0,119.48265
201528322832,1,3,6,1,51,9,0,119.48265
201528322832,2,3,6,1,51,9,46,119.48265
201528322833,1,3,6,1,51,9,0,119.48265
201528322833,2,3,6,1,51,9,0,119.48265
201528322833,3,3,6,1,51,9,58,119.48265
201528322834,1,3,4,1,51,9,98,358.44795
201528322834,2,3,4,1,51,9,0,358.44795
201528322837,1,3,5,1,51,9,0,119.48265
201528322837,2,3,5,1,51,9,0,119.48265
201528322838,1,3,6,1,51,9,58,119.48265
201528322838,2,3,6,1,51,9,0,119.48265
201528322839,1,3,4,1,51,9,0,358.44795
201528322839,2,3,4,1,51,9,4,358.44795
201528322839,2,3,4,1,51,9,7,358.44795
201528322839,2,3,4,1,51,9,11,358.44795
201528322842,1,3,6,1,51,9,0,119.48265
201528322842,2,3,6,1,51,9,39,119.48265
201528322843,1,3,5,1,51,9,0,119.48265
201528322843,2,3,5,1,51,9,0,119.48265
201528322843,3,3,5,1,51,9,58,119.48265
201528322844,1,3,4,1,51,9,46,358.44795
201528322844,2,3,4,1,51,9,0,358.44795
201528322847,1,3,6,1,51,9,0,119.48265
201528322847,2,3,6,1,51,9,46,119.48265
201528322848,1,3,6,1,51,9,0,119.48265
201528322848,2,3,6,1,51,9,0,119.48265
201528322851,1,3,4,1,51,9,0,358.44795
201528322851,2,3,4,1,51,9,42,358.44795
201528322853,1,3,6,1,51,9,0,119.48265
201528322853,2,3,6,1,51,9,0,119.48265
201528322855,1,3,6,1,51,9,0,119.48265
201528322855,2,3,6,1,51,9,0,119.48265
201528322857,1,3,4,1,51,9,0,358.44795
201528322857,2,3,4,1,51,9,0,358.44795
201528322860,1,3,2,3,51,9,0,119.48265
201528322860,2,3,2,3,51,9,0,119.48265
201528322862,1,3,5,3,51,9,46,119.48265
201528322862,2,3,5,3,51,9,0,119.48265
201528322863,1,3,6,3,51,9,61,119.48265
201528322863,2,3,6,3,51,9,0,119.48265
201528322864,1,3,6,3,51,9,0,119.48265
201528322864,2,3,6,3,51,9,0,119.48265
201528322864,3,3,6,3,51,9,0,119.48265
201528322867,1,3,4,1,51,9,0,358.44795
201528322867,2,3,4,1,51,9,0,358.44795
201528322871,1,3,6,1,51,9,11,119.48265
201528322871,1,3,6,1,51,9,69,119.48265
201528322871,1,3,6,1,51,9,72,119.48265
201528322873,1,3,6,1,51,9,11,119.48265
201528322875,1,3,5,1,51,9,0,119.48265
201528322875,2,3,5,1,51,9,0,119.48265
201528322877,1,3,4,1,51,9,11,358.44795
201528322880,1,3,6,1,51,9,0,119.48265
201528322880,2,3,6,1,51,9,0,119.48265
201528322881,1,3,6,1,51,9,0,119.48265
201528322881,2,3,6,1,51,9,0,119.48265
201528322883,1,3,4,1,51,9,0,358.44795
201528322883,2,3,4,1,51,9,58,358.44795
201528322884,1,3,6,1,51,9,0,119.48265
201528322884,2,3,6,1,51,9,0,119.48265
201528322884,3,3,6,1,51,9,0,119.48265
201528322887,1,3,4,1,51,9,0,358.44795
201528322887,2,3,4,1,51,9,58,358.44795
201528322887,2,3,4,1,51,9,72,358.44795
